event_id,transaction_id,policy,normalised_failure_class,diagnosed_failure_class,selected_action,guardrail_verdict,execution_called,execution_status,unsafe_attempt,unsafe_execution,gross_recovered,api_cost,friction_cost,net_recovered,latency_ms
1fc2279a-bed8-5922-397e-cc11fe1f0ab5,TXN_6G9E8PCRIKSL,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0009
f788f3f2-2818-5660-28d0-314f2543d5bf,TXN_J46DOVFMZHXX,static_baseline,CUSTOMER_ABANDONMENT,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0013
beb7df25-3422-f0ed-954c-001dea87b7ab,TXN_MKS89SRFM2HU,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.0009
808fca94-981c-db05-85aa-4f5b1320df72,TXN_D57JEZBJS5GI,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,236.22,3.5,2.0,230.72,0.001
0dd55cd6-ab11-8cec-cfb7-e256cc1b1be3,TXN_W1SZYHI6AEVI,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0009
0e5942d5-4f62-d062-c94b-2815390c4536,TXN_A85RCFP1M1JP,static_baseline,UNKNOWN,ISSUER_DECLINE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
3c89aec5-b880-e5ef-87e4-c59d92eb6c1c,TXN_20WOB81L7V72,static_baseline,DUPLICATE,DUPLICATE,HUMAN_ESCALATION,N/A (no guardrails),True,SUCCESS,False,False,52895.33,25.0,5.0,52865.33,0.0009
1c772db2-98f1-4391-0d66-4014cfade14f,TXN_ED0V5AYNYHIV,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.0008
925432f0-b50a-92cf-0350-ce871cafaf1b,TXN_W5SC42LG25GE,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,SUCCESS,False,False,341.93,4.0,4.0,333.93,0.001
37d6f60d-11ee-75e5-ee67-d9581e840070,TXN_BMKNMK7VXWZ5,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,SUCCESS,False,False,87096.67,4.0,4.0,87088.67,0.0009
15349f9d-f0c0-4446-89c9-48f84ec3e5e6,TXN_QIM1FF8VB9F7,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,1154.78,3.5,2.0,1149.28,0.0009
410b69f5-2664-2e81-61f1-522a02ffe4ed,TXN_GXBUMF56AFO9,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,400.58,2.0,1.0,397.58,0.0009
856460b6-e549-d95f-4cb1-5dc9e1022a6e,TXN_JE3Q1U1P9QPC,static_baseline,HARD_FUNDS_ISSUE,UNKNOWN,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.0009
5793cb50-a886-d43f-3ed7-be80843522eb,TXN_L2NUFGVEICCH,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,SUCCESS,False,False,71.43,5.0,3.0,63.43,0.0009
5dfda892-ad56-e717-d27d-32624124a759,TXN_ZYXAQ0P7KRXN,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,SUCCESS,False,False,461.77,4.0,4.0,453.77,0.0009
2a9e19df-2168-bf28-a38c-e391bbc3ba44,TXN_SV72V30VUMPX,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
4ac1e60b-279d-11d7-4830-dca51ce612ee,TXN_LVA4S65YRNE8,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,SUCCESS,False,False,4663.77,5.0,3.0,4655.77,0.0008
ce677067-135d-146d-3f25-33773d4d302b,TXN_BMBXYBZQM4SR,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,3138.79,3.5,2.0,3133.29,0.001
71a020ab-3e47-79aa-7b3e-b145fd86e87b,TXN_RU4GALOJ45SZ,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,4099.89,2.0,1.0,4096.89,0.0008
645723f8-98d8-780b-61a6-e185f848e5e7,TXN_0TNQTUXKV34D,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.0009
e695eae4-83c5-8162-8b89-7a0923037204,TXN_R2F3UPJK3SFO,static_baseline,UNKNOWN,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
f2a193c7-0584-05f7-fdc6-2754457299f1,TXN_LN60PYCG27AJ,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,1522.7,2.0,1.0,1519.7,0.0009
dc7a8a4a-574d-efd2-60f7-0c5e82674b78,TXN_600QZD83D9WG,static_baseline,UNKNOWN,ISSUER_DECLINE,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,24670.57,3.5,2.0,24665.07,0.001
bde042cc-7e0d-47ba-3a78-a8b1ac6663a1,TXN_4NJN0G65XD74,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,4110.49,3.5,2.0,4104.99,0.0009
577213db-02c8-4533-7a35-c43fc004f0a3,TXN_2CMQV1CRUD9T,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,True,True,0.0,5.0,3.0,-8.0,0.001
77d4539c-b0e8-6098-83f0-a91726f58ac9,TXN_QF3DU9CVTSPD,static_baseline,DUPLICATE,DUPLICATE,HUMAN_ESCALATION,N/A (no guardrails),True,SUCCESS,False,False,4851.93,25.0,5.0,4821.93,0.0009
b0c09cd4-ba13-5ff6-79ef-cdd220966df9,TXN_Z5M0K8WZ5M4Y,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,SUCCESS,False,False,333.33,4.0,4.0,325.33,0.0008
f950386c-551d-4a60-f949-7644c9abb034,TXN_E6QFPCT4WHQA,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
fccac65f-f35f-dfbf-def6-b0ad4e02b3fc,TXN_GBG66QOVDIP4,static_baseline,UNKNOWN,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,81.75,3.5,2.0,76.25,0.0016
ec8bb42e-9c29-38b5-5c26-6b8a22aa50ca,TXN_2682P70YL6TX,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.0009
8b734975-4057-7a0b-8e13-d45408ee9668,TXN_CQBU3011I7DW,static_baseline,FRAUD_SUSPECTED,FRAUD_SUSPECTED,HUMAN_ESCALATION,N/A (no guardrails),True,SUCCESS,False,False,1478.36,25.0,5.0,1448.36,0.0009
fdd90f4c-93db-ca83-7c4a-eb59e4771064,TXN_DFTJXAQ2LWGB,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,1713.14,3.5,2.0,1707.64,0.0008
5d8fa4e1-2d0b-2bae-fdeb-759270b9659a,TXN_AIXS6AB8BJGM,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0008
65c7ed40-1fb0-3b48-65c2-8f27b8d1cbf9,TXN_S4DB22LIOMMG,static_baseline,TIMEOUT_TRANSIENT,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,68929.42,3.5,2.0,68923.92,0.0015
d3c5923f-37db-9fb9-3855-626bbf181e8a,TXN_X1DMX0AVYPRK,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0008
ebe355c9-a997-b5df-fb90-5d192f74e39a,TXN_N7AUE700XTGE,static_baseline,UNKNOWN,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.001
d33de41a-5d2c-413c-e9e3-9d05583560f4,TXN_I3FIWJF8L9FM,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.001
59ac769e-0ac4-0b7b-4c22-623c6640c58b,TXN_2DO59FBYEJE2,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,163.38,3.5,2.0,157.88,0.0008
1e3f2d18-e68c-b114-897a-94e8170e62e7,TXN_Y0JQJVJR3796,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0009
5cefe90e-d742-d081-3f1b-e9089f93f466,TXN_ZEGXJC022V1G,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,118.78,3.5,2.0,113.28,0.0008
50885707-11a2-1e80-5c14-ae36ab5fbb7d,TXN_IKOL6HRBKOAO,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
4bab7fc7-20dd-3144-d3f0-ac81eb5a2dc1,TXN_LMGZ7XSQ3D4L,static_baseline,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,N/A (no guardrails),True,SUCCESS,False,False,930.86,5.0,3.0,922.86,0.001
cf24f801-98ea-73d1-6017-a33d43e6ca74,TXN_WK4B4GYEHVMB,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,4937.86,2.0,1.0,4934.86,0.0009
8658408b-e272-3f31-a7a6-c1f7ef146791,TXN_8DGUE8191NUX,static_baseline,AUTH_BLOCKED,UNKNOWN,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,4599.81,2.0,1.0,4596.81,0.0009
4104418f-4195-a330-0547-ffb0fbd70bb9,TXN_RA3GEDPIDBSH,static_baseline,DUPLICATE,DUPLICATE,HUMAN_ESCALATION,N/A (no guardrails),True,SUCCESS,False,False,57842.53,25.0,5.0,57812.53,0.0008
fba44e2a-217e-7c2e-1c11-ab96cda2ef9a,TXN_PHFGQJH59VXU,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,True,True,0.0,2.0,1.0,-3.0,0.0009
c7d9a060-628c-c3b6-9600-9845ded48e2f,TXN_3KVGZYEOH3PL,static_baseline,FRAUD_SUSPECTED,FRAUD_SUSPECTED,HUMAN_ESCALATION,N/A (no guardrails),True,FAILURE,False,False,0.0,25.0,5.0,-30.0,0.0008
75596efe-c0c3-6505-6378-10c00be47b18,TXN_7V3PP1OIOVCC,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,56.03,2.0,1.0,53.03,0.0009
e88c36d0-cad1-4a57-8c64-49e880206825,TXN_VRH6C7HDU5ZT,static_baseline,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.0008
b3c16fe7-d58a-8c1b-0beb-31e1403daa1e,TXN_GUSW0KPBAQRK,static_baseline,UNKNOWN,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0015
ecb9c848-b3df-01c5-d49a-79aca321e995,TXN_Y16GWQ4Q71J6,static_baseline,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,N/A (no guardrails),True,SUCCESS,False,False,186.63,5.0,3.0,178.63,0.0009
652f9a81-1cd8-34f4-a1a4-6bbff8808886,TXN_EZ9K8QAGOH2T,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0009
29de0b0c-8f8d-fcb9-f9f1-922887617535,TXN_8UAVKTBE08MO,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,33639.78,3.5,2.0,33634.28,0.0009
bfe714c2-deb1-15e0-23c3-94a16adfa427,TXN_AVWDVK6R9QIF,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,13198.21,2.0,1.0,13195.21,0.0012
b9541b68-95f2-9843-d1f8-ec64ef278e82,TXN_R5I7HY7B4JQJ,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
3148861a-4ded-eb39-ce6e-fc5c35e5b967,TXN_K2AQV151ONKM,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,369.57,2.0,1.0,366.57,0.0009
ae74171c-e9ab-6ec5-d757-1488e2af8374,TXN_MFNP13QWU23J,static_baseline,UNKNOWN,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,32994.42,3.5,2.0,32988.92,0.001
ec920093-33fc-edf8-ee7f-890aa3da1023,TXN_BV092YOO1LCM,static_baseline,FRAUD_SUSPECTED,FRAUD_SUSPECTED,HUMAN_ESCALATION,N/A (no guardrails),True,FAILURE,False,False,0.0,25.0,5.0,-30.0,0.0008
d335b958-936b-39a9-2dfd-f084e930ba94,TXN_FTQNQ87IKL07,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,SUCCESS,False,False,1735.79,4.0,4.0,1727.79,0.0009
d4bffd9b-72e5-eadc-4c88-5a8f8fd18d94,TXN_ZU90EELZBTL8,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,132.85,2.0,1.0,129.85,0.0009
870ef49d-5f20-ad8b-560e-422d1e96a427,TXN_G4STBABKN25E,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,SUCCESS,False,False,2425.27,4.0,4.0,2417.27,0.0009
0d33ba3c-73c1-2e47-a6a6-97cab4dae071,TXN_84QE0IDT5JW4,static_baseline,FRAUD_SUSPECTED,FRAUD_SUSPECTED,HUMAN_ESCALATION,N/A (no guardrails),True,FAILURE,False,False,0.0,25.0,5.0,-30.0,0.0008
fc563490-8415-7281-eac3-eed5b80d29c0,TXN_KEQ7G3U83B3L,static_baseline,AUTH_BLOCKED,UNKNOWN,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0031
07e17c77-c873-76e7-14f1-39861e889e95,TXN_FSA5KGYOVSOQ,static_baseline,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,N/A (no guardrails),True,SUCCESS,False,False,1304.63,5.0,3.0,1296.63,0.0017
a64024d5-2712-76c9-3e86-c686b9a939f6,TXN_5Z0MSP1DUJN3,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.0011
a9bfb1eb-b0f0-2767-f3c3-5eae9f9e6004,TXN_O7N5YITQ4CF6,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0009
b176346e-ae8e-0bb1-aad2-881f50489cc2,TXN_QC347Y8SPN0T,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.001
95f8c961-af0d-bf16-5bf6-b52bfb127ddc,TXN_MBF17ATF5SLE,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,93492.54,3.5,2.0,93487.04,0.0013
32610ad8-5a22-d270-6019-dbe795e44c36,TXN_DA81U3YHCBL3,static_baseline,TIMEOUT_TRANSIENT,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,2442.57,3.5,2.0,2437.07,0.001
39b1b18c-aa14-a3d8-bc49-ae7981fc4a7f,TXN_Z363SJ4CSF86,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,157.82,2.0,1.0,154.82,0.0011
dce7433b-b8bb-b123-a146-fd06c58d180b,TXN_KW6SKSNE7JQ6,static_baseline,UNKNOWN,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.001
169473d6-8c45-3e89-e77c-87788fe0269a,TXN_BN1DQXCLGXDT,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.001
c0034ba1-de59-ecf1-cb7b-23ef70b626eb,TXN_3UP3REKD949G,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,307.79,2.0,1.0,304.79,0.001
ee3fc685-8682-80a6-3dbc-82e1e9817b24,TXN_3L0YMC7ANG53,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.001
3bba9cc9-dd06-5c75-0dd7-978ce37c7f14,TXN_H4GOB5R269KY,static_baseline,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.0008
c8d540f6-a24d-8d97-b086-79e417eedea0,TXN_JH008YDLDKTL,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0009
67ff6194-83c5-9afe-262a-e7f096dab6d8,TXN_O2X5GVEFGDWD,static_baseline,TIMEOUT_TRANSIENT,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
df50f231-2bcb-90f5-10aa-4c672f2ae421,TXN_Z03UP00V5M1F,static_baseline,FRAUD_SUSPECTED,FRAUD_SUSPECTED,HUMAN_ESCALATION,N/A (no guardrails),True,FAILURE,False,False,0.0,25.0,5.0,-30.0,0.0009
1d002319-a40f-7103-83e8-b76a1ccb81a4,TXN_JDCKE1TBQE7F,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,SUCCESS,False,False,2357.87,4.0,4.0,2349.87,0.001
94a3a64e-2284-4000-45f5-6ec481a9a6fb,TXN_HO2VPQDK5SSU,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.001
c3139f1b-4a08-ff4f-e1e4-dda51d721ef2,TXN_62EYBFJN1735,static_baseline,DUPLICATE,DUPLICATE,HUMAN_ESCALATION,N/A (no guardrails),True,SUCCESS,False,False,286.96,25.0,5.0,256.96,0.0009
494da574-c24e-457e-f301-1e0bbbc0759d,TXN_OJNJV02R4FMU,static_baseline,FRAUD_SUSPECTED,FRAUD_SUSPECTED,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,True,True,0.0,3.5,2.0,-5.5,0.0009
8040967c-a4d4-3ce1-19fc-684b0c1f2564,TXN_4HH66CKLWLQN,static_baseline,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.001
fff5ec94-aa8c-c176-c1c6-d2fcd537cbc8,TXN_2OGIGQI17SHN,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,76816.12,2.0,1.0,76813.12,0.001
88729866-5cc3-8571-0cd8-4a248ebd55c8,TXN_PRCOQH43NG2X,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0008
d07bbec4-11c0-dc2e-896b-236e7534d7a5,TXN_IMEZUMVXSDP0,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,149.65,2.0,1.0,146.65,0.0009
afb3b934-0925-fe4c-5432-8575435d7ae9,TXN_QWAT0XVBDJV0,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,True,True,0.0,3.5,2.0,-5.5,0.0007
c1bf5303-54b2-bb86-2411-1744ac62317e,TXN_5KPCXFDM4U74,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0009
43e0f02e-e593-5605-d323-7de659251695,TXN_5ERV5QZ70NDE,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,934.63,2.0,1.0,931.63,0.0009
0038094b-bb29-d67a-7d0a-0af30999de22,TXN_7I4ZH2MRYZI2,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.0009
665a5215-7037-53a5-f03f-cf9d58a56a3c,TXN_MUOYTHM38R09,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,SUCCESS,False,False,3851.97,5.0,3.0,3843.97,0.0009
0e0c196f-6045-108f-a404-3b8fd2afa92c,TXN_FIGZ8C6ENFFL,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
00006a28-d866-ceaa-a633-0aa0c63ebd77,TXN_Z05B19U3BCU6,static_baseline,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,209.68,2.0,1.0,206.68,0.0008
e594c75e-c528-5414-e302-315e54cc5326,TXN_S63TB19R4OSN,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,SUCCESS,False,False,251.61,5.0,3.0,243.61,0.0008
ea5a5fbb-7666-3e08-dafe-85053e49e021,TXN_GJ9QX0LE8E12,static_baseline,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,205.86,3.5,2.0,200.36,0.0009
44ebe643-9202-d257-719c-b06c31a16b92,TXN_IXB3X4485TF7,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.001
bb273fcf-5aed-c761-7547-48a26f05ec91,TXN_1HYTH5QKIDOK,static_baseline,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
f7a15e5a-d127-6c58-0346-fd98a49350e6,TXN_3VCZFDRG27T3,static_baseline,UNKNOWN,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.0009
dad0e762-9340-3070-4e28-a168f9955f43,TXN_6C5EGCQKJ9FR,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,SUCCESS,False,False,55184.7,2.0,1.0,55181.7,0.0009
7953f093-f6d2-f1a8-9081-6de443645e42,TXN_YV6SIBQF1AX1,static_baseline,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,N/A (no guardrails),True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.0008
05f01098-a4cf-8b01-cc15-0883f086d992,TXN_1ILQIGDNKYM9,static_baseline,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,N/A (no guardrails),True,SUCCESS,False,False,4284.05,5.0,3.0,4276.05,0.0009
2998544b-fced-85a1-128e-3754ec0805b8,TXN_ZAMWWPV6CRI9,static_baseline,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,N/A (no guardrails),True,SUCCESS,False,False,865.82,4.0,4.0,857.82,0.0008
c6b093ce-91c7-a470-c46c-d554d4967ca8,TXN_1MKZ3S8ZOGIM,static_baseline,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,N/A (no guardrails),True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.0008
5afcc5bf-1d20-8ad6-45fa-bf1797c29a14,TXN_2GG9T7MY3W0B,static_baseline,TIMEOUT_TRANSIENT,UNKNOWN,DELAYED_RETRY,N/A (no guardrails),True,SUCCESS,False,False,3333.42,3.5,2.0,3327.92,0.0012
3706c54b-2571-2182-965e-e7d3faab6462,TXN_WIKD35EFSDQM,static_baseline,DUPLICATE,DUPLICATE,DELAYED_RETRY,N/A (no guardrails),True,FAILURE,True,True,0.0,3.5,2.0,-5.5,0.0008
