event_id,transaction_id,policy,normalised_failure_class,diagnosed_failure_class,selected_action,guardrail_verdict,execution_called,execution_status,unsafe_attempt,unsafe_execution,gross_recovered,api_cost,friction_cost,net_recovered,latency_ms
1fc2279a-bed8-5922-397e-cc11fe1f0ab5,TXN_6G9E8PCRIKSL,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,HUMAN_ESCALATION,ESCALATE,False,PENDING,False,False,0.0,0.0,0.0,0.0,0.1012
f788f3f2-2818-5660-28d0-314f2543d5bf,TXN_J46DOVFMZHXX,revpilot_adaptive,CUSTOMER_ABANDONMENT,UNKNOWN,DELAYED_RETRY,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1038
beb7df25-3422-f0ed-954c-001dea87b7ab,TXN_MKS89SRFM2HU,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,PAYMENT_LINK,APPROVED,True,SUCCESS,False,False,3159.34,5.0,3.0,3151.34,0.118
808fca94-981c-db05-85aa-4f5b1320df72,TXN_D57JEZBJS5GI,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.1127
0dd55cd6-ab11-8cec-cfb7-e256cc1b1be3,TXN_W1SZYHI6AEVI,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,283.52,3.5,2.0,278.02,0.1141
0e5942d5-4f62-d062-c94b-2815390c4536,TXN_A85RCFP1M1JP,revpilot_adaptive,UNKNOWN,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.1178
3c89aec5-b880-e5ef-87e4-c59d92eb6c1c,TXN_20WOB81L7V72,revpilot_adaptive,DUPLICATE,DUPLICATE,DELAYED_RETRY,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0976
1c772db2-98f1-4391-0d66-4014cfade14f,TXN_ED0V5AYNYHIV,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,HUMAN_ESCALATION,ESCALATE,False,PENDING,False,False,0.0,0.0,0.0,0.0,0.1006
925432f0-b50a-92cf-0350-ce871cafaf1b,TXN_W5SC42LG25GE,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.1163
37d6f60d-11ee-75e5-ee67-d9581e840070,TXN_BMKNMK7VXWZ5,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.1198
15349f9d-f0c0-4446-89c9-48f84ec3e5e6,TXN_QIM1FF8VB9F7,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,APPROVED,True,SUCCESS,False,False,1154.78,2.0,1.0,1151.78,0.238
410b69f5-2664-2e81-61f1-522a02ffe4ed,TXN_GXBUMF56AFO9,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,APPROVED,True,SUCCESS,False,False,400.58,2.0,1.0,397.58,0.116
856460b6-e549-d95f-4cb1-5dc9e1022a6e,TXN_JE3Q1U1P9QPC,revpilot_adaptive,HARD_FUNDS_ISSUE,UNKNOWN,PAYMENT_LINK,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1079
5793cb50-a886-d43f-3ed7-be80843522eb,TXN_L2NUFGVEICCH,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,SWITCH_METHOD,APPROVED,True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.114
5dfda892-ad56-e717-d27d-32624124a759,TXN_ZYXAQ0P7KRXN,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,SUCCESS,False,False,461.77,4.0,4.0,453.77,0.1208
2a9e19df-2168-bf28-a38c-e391bbc3ba44,TXN_SV72V30VUMPX,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,SUCCESS,False,False,155.7,4.0,4.0,147.7,0.1179
4ac1e60b-279d-11d7-4830-dca51ce612ee,TXN_LVA4S65YRNE8,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.1143
ce677067-135d-146d-3f25-33773d4d302b,TXN_BMBXYBZQM4SR,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,APPROVED,True,SUCCESS,False,False,3138.79,2.0,1.0,3135.79,0.1153
71a020ab-3e47-79aa-7b3e-b145fd86e87b,TXN_RU4GALOJ45SZ,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.1188
645723f8-98d8-780b-61a6-e185f848e5e7,TXN_0TNQTUXKV34D,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,SUCCESS,False,False,73556.68,4.0,4.0,73548.68,0.1216
e695eae4-83c5-8162-8b89-7a0923037204,TXN_R2F3UPJK3SFO,revpilot_adaptive,UNKNOWN,UNKNOWN,HUMAN_ESCALATION,ESCALATE,False,PENDING,False,False,0.0,0.0,0.0,0.0,0.1111
f2a193c7-0584-05f7-fdc6-2754457299f1,TXN_LN60PYCG27AJ,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,PAYMENT_LINK,APPROVED,True,SUCCESS,False,False,1522.7,5.0,3.0,1514.7,0.1291
dc7a8a4a-574d-efd2-60f7-0c5e82674b78,TXN_600QZD83D9WG,revpilot_adaptive,UNKNOWN,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.1208
bde042cc-7e0d-47ba-3a78-a8b1ac6663a1,TXN_4NJN0G65XD74,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,SUCCESS,False,False,4110.49,4.0,4.0,4102.49,0.1218
577213db-02c8-4533-7a35-c43fc004f0a3,TXN_2CMQV1CRUD9T,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,SWITCH_METHOD,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.1013
77d4539c-b0e8-6098-83f0-a91726f58ac9,TXN_QF3DU9CVTSPD,revpilot_adaptive,DUPLICATE,DUPLICATE,PAYMENT_LINK,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0943
b0c09cd4-ba13-5ff6-79ef-cdd220966df9,TXN_Z5M0K8WZ5M4Y,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,SUCCESS,False,False,333.33,4.0,4.0,325.33,0.1198
f950386c-551d-4a60-f949-7644c9abb034,TXN_E6QFPCT4WHQA,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,DELAYED_RETRY,APPROVED,True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.1102
fccac65f-f35f-dfbf-def6-b0ad4e02b3fc,TXN_GBG66QOVDIP4,revpilot_adaptive,UNKNOWN,UNKNOWN,SWITCH_METHOD,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1055
ec8bb42e-9c29-38b5-5c26-6b8a22aa50ca,TXN_2682P70YL6TX,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.1137
8b734975-4057-7a0b-8e13-d45408ee9668,TXN_CQBU3011I7DW,revpilot_adaptive,FRAUD_SUSPECTED,FRAUD_SUSPECTED,IMMEDIATE_RETRY,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0936
fdd90f4c-93db-ca83-7c4a-eb59e4771064,TXN_DFTJXAQ2LWGB,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,IMMEDIATE_RETRY,APPROVED,True,SUCCESS,False,False,1713.14,2.0,1.0,1710.14,0.1117
5d8fa4e1-2d0b-2bae-fdeb-759270b9659a,TXN_AIXS6AB8BJGM,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,SWITCH_METHOD,APPROVED,True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.1073
65c7ed40-1fb0-3b48-65c2-8f27b8d1cbf9,TXN_S4DB22LIOMMG,revpilot_adaptive,TIMEOUT_TRANSIENT,UNKNOWN,IMMEDIATE_RETRY,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1002
d3c5923f-37db-9fb9-3855-626bbf181e8a,TXN_X1DMX0AVYPRK,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,180.95,3.5,2.0,175.45,0.112
ebe355c9-a997-b5df-fb90-5d192f74e39a,TXN_N7AUE700XTGE,revpilot_adaptive,UNKNOWN,UNKNOWN,SWITCH_METHOD,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.0996
d33de41a-5d2c-413c-e9e3-9d05583560f4,TXN_I3FIWJF8L9FM,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,65741.57,3.5,2.0,65736.07,0.1153
59ac769e-0ac4-0b7b-4c22-623c6640c58b,TXN_2DO59FBYEJE2,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,163.38,3.5,2.0,157.88,0.113
1e3f2d18-e68c-b114-897a-94e8170e62e7,TXN_Y0JQJVJR3796,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.1155
5cefe90e-d742-d081-3f1b-e9089f93f466,TXN_ZEGXJC022V1G,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.1178
50885707-11a2-1e80-5c14-ae36ab5fbb7d,TXN_IKOL6HRBKOAO,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.1076
4bab7fc7-20dd-3144-d3f0-ac81eb5a2dc1,TXN_LMGZ7XSQ3D4L,revpilot_adaptive,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,DELAYED_RETRY,APPROVED,True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.1188
cf24f801-98ea-73d1-6017-a33d43e6ca74,TXN_WK4B4GYEHVMB,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.1134
8658408b-e272-3f31-a7a6-c1f7ef146791,TXN_8DGUE8191NUX,revpilot_adaptive,AUTH_BLOCKED,UNKNOWN,DELAYED_RETRY,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1078
4104418f-4195-a330-0547-ffb0fbd70bb9,TXN_RA3GEDPIDBSH,revpilot_adaptive,DUPLICATE,DUPLICATE,PAYMENT_LINK,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0944
fba44e2a-217e-7c2e-1c11-ab96cda2ef9a,TXN_PHFGQJH59VXU,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,DELAYED_RETRY,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.103
c7d9a060-628c-c3b6-9600-9845ded48e2f,TXN_3KVGZYEOH3PL,revpilot_adaptive,FRAUD_SUSPECTED,FRAUD_SUSPECTED,IMMEDIATE_RETRY,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0932
75596efe-c0c3-6505-6378-10c00be47b18,TXN_7V3PP1OIOVCC,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,APPROVED,True,SUCCESS,False,False,56.03,2.0,1.0,53.03,0.1133
e88c36d0-cad1-4a57-8c64-49e880206825,TXN_VRH6C7HDU5ZT,revpilot_adaptive,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.1155
b3c16fe7-d58a-8c1b-0beb-31e1403daa1e,TXN_GUSW0KPBAQRK,revpilot_adaptive,UNKNOWN,UNKNOWN,DELAYED_RETRY,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1063
ecb9c848-b3df-01c5-d49a-79aca321e995,TXN_Y16GWQ4Q71J6,revpilot_adaptive,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,SWITCH_METHOD,APPROVED,True,SUCCESS,False,False,186.63,4.0,4.0,178.63,0.1166
652f9a81-1cd8-34f4-a1a4-6bbff8808886,TXN_EZ9K8QAGOH2T,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,81524.33,3.5,2.0,81518.83,0.1161
29de0b0c-8f8d-fcb9-f9f1-922887617535,TXN_8UAVKTBE08MO,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,HUMAN_ESCALATION,ESCALATE,False,PENDING,False,False,0.0,0.0,0.0,0.0,0.0957
bfe714c2-deb1-15e0-23c3-94a16adfa427,TXN_AVWDVK6R9QIF,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,13198.21,3.5,2.0,13192.71,0.1179
b9541b68-95f2-9843-d1f8-ec64ef278e82,TXN_R5I7HY7B4JQJ,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.1208
3148861a-4ded-eb39-ce6e-fc5c35e5b967,TXN_K2AQV151ONKM,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,HUMAN_ESCALATION,ESCALATE,False,PENDING,False,False,0.0,0.0,0.0,0.0,0.1045
ae74171c-e9ab-6ec5-d757-1488e2af8374,TXN_MFNP13QWU23J,revpilot_adaptive,UNKNOWN,UNKNOWN,IMMEDIATE_RETRY,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1035
ec920093-33fc-edf8-ee7f-890aa3da1023,TXN_BV092YOO1LCM,revpilot_adaptive,FRAUD_SUSPECTED,FRAUD_SUSPECTED,SWITCH_METHOD,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0912
d335b958-936b-39a9-2dfd-f084e930ba94,TXN_FTQNQ87IKL07,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,SUCCESS,False,False,1735.79,4.0,4.0,1727.79,0.124
d4bffd9b-72e5-eadc-4c88-5a8f8fd18d94,TXN_ZU90EELZBTL8,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,APPROVED,True,SUCCESS,False,False,132.85,2.0,1.0,129.85,0.1128
870ef49d-5f20-ad8b-560e-422d1e96a427,TXN_G4STBABKN25E,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,SUCCESS,False,False,2425.27,4.0,4.0,2417.27,0.1183
0d33ba3c-73c1-2e47-a6a6-97cab4dae071,TXN_84QE0IDT5JW4,revpilot_adaptive,FRAUD_SUSPECTED,FRAUD_SUSPECTED,IMMEDIATE_RETRY,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0918
fc563490-8415-7281-eac3-eed5b80d29c0,TXN_KEQ7G3U83B3L,revpilot_adaptive,AUTH_BLOCKED,UNKNOWN,DELAYED_RETRY,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.105
07e17c77-c873-76e7-14f1-39861e889e95,TXN_FSA5KGYOVSOQ,revpilot_adaptive,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.1143
a64024d5-2712-76c9-3e86-c686b9a939f6,TXN_5Z0MSP1DUJN3,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.1596
a9bfb1eb-b0f0-2767-f3c3-5eae9f9e6004,TXN_O7N5YITQ4CF6,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,458.56,3.5,2.0,453.06,0.1194
b176346e-ae8e-0bb1-aad2-881f50489cc2,TXN_QC347Y8SPN0T,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.1209
95f8c961-af0d-bf16-5bf6-b52bfb127ddc,TXN_MBF17ATF5SLE,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,HUMAN_ESCALATION,ESCALATE,False,PENDING,False,False,0.0,0.0,0.0,0.0,0.1025
32610ad8-5a22-d270-6019-dbe795e44c36,TXN_DA81U3YHCBL3,revpilot_adaptive,TIMEOUT_TRANSIENT,UNKNOWN,SWITCH_METHOD,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1049
39b1b18c-aa14-a3d8-bc49-ae7981fc4a7f,TXN_Z363SJ4CSF86,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,157.82,3.5,2.0,152.32,0.1375
dce7433b-b8bb-b123-a146-fd06c58d180b,TXN_KW6SKSNE7JQ6,revpilot_adaptive,UNKNOWN,UNKNOWN,SWITCH_METHOD,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1235
169473d6-8c45-3e89-e77c-87788fe0269a,TXN_BN1DQXCLGXDT,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,4640.3,3.5,2.0,4634.8,0.1387
c0034ba1-de59-ecf1-cb7b-23ef70b626eb,TXN_3UP3REKD949G,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,APPROVED,True,SUCCESS,False,False,307.79,2.0,1.0,304.79,0.113
ee3fc685-8682-80a6-3dbc-82e1e9817b24,TXN_3L0YMC7ANG53,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,APPROVED,True,SUCCESS,False,False,3690.06,5.0,3.0,3682.06,0.1121
3bba9cc9-dd06-5c75-0dd7-978ce37c7f14,TXN_H4GOB5R269KY,revpilot_adaptive,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.2337
c8d540f6-a24d-8d97-b086-79e417eedea0,TXN_JH008YDLDKTL,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,APPROVED,True,SUCCESS,False,False,2658.61,2.0,1.0,2655.61,0.116
67ff6194-83c5-9afe-262a-e7f096dab6d8,TXN_O2X5GVEFGDWD,revpilot_adaptive,TIMEOUT_TRANSIENT,UNKNOWN,IMMEDIATE_RETRY,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.1011
df50f231-2bcb-90f5-10aa-4c672f2ae421,TXN_Z03UP00V5M1F,revpilot_adaptive,FRAUD_SUSPECTED,FRAUD_SUSPECTED,DELAYED_RETRY,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0907
1d002319-a40f-7103-83e8-b76a1ccb81a4,TXN_JDCKE1TBQE7F,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,SUCCESS,False,False,2357.87,4.0,4.0,2349.87,0.139
94a3a64e-2284-4000-45f5-6ec481a9a6fb,TXN_HO2VPQDK5SSU,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,DELAYED_RETRY,APPROVED,True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.1075
c3139f1b-4a08-ff4f-e1e4-dda51d721ef2,TXN_62EYBFJN1735,revpilot_adaptive,DUPLICATE,DUPLICATE,SWITCH_METHOD,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0912
494da574-c24e-457e-f301-1e0bbbc0759d,TXN_OJNJV02R4FMU,revpilot_adaptive,FRAUD_SUSPECTED,FRAUD_SUSPECTED,DELAYED_RETRY,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0937
8040967c-a4d4-3ce1-19fc-684b0c1f2564,TXN_4HH66CKLWLQN,revpilot_adaptive,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,APPROVED,True,SUCCESS,False,False,193.46,5.0,3.0,185.46,0.113
fff5ec94-aa8c-c176-c1c6-d2fcd537cbc8,TXN_2OGIGQI17SHN,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,PAYMENT_LINK,APPROVED,True,SUCCESS,False,False,76816.12,5.0,3.0,76808.12,0.1093
88729866-5cc3-8571-0cd8-4a248ebd55c8,TXN_PRCOQH43NG2X,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,80086.1,3.5,2.0,80080.6,0.1077
d07bbec4-11c0-dc2e-896b-236e7534d7a5,TXN_IMEZUMVXSDP0,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,DELAYED_RETRY,APPROVED,True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.1096
afb3b934-0925-fe4c-5432-8575435d7ae9,TXN_QWAT0XVBDJV0,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.1064
c1bf5303-54b2-bb86-2411-1744ac62317e,TXN_5KPCXFDM4U74,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,SWITCH_METHOD,APPROVED,True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.1093
43e0f02e-e593-5605-d323-7de659251695,TXN_5ERV5QZ70NDE,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,DELAYED_RETRY,APPROVED,True,SUCCESS,False,False,934.63,3.5,2.0,929.13,0.1079
0038094b-bb29-d67a-7d0a-0af30999de22,TXN_7I4ZH2MRYZI2,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.1097
665a5215-7037-53a5-f03f-cf9d58a56a3c,TXN_MUOYTHM38R09,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,APPROVED,True,SUCCESS,False,False,3851.97,5.0,3.0,3843.97,0.1034
0e0c196f-6045-108f-a404-3b8fd2afa92c,TXN_FIGZ8C6ENFFL,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,IMMEDIATE_RETRY,APPROVED,True,FAILURE,False,False,0.0,2.0,1.0,-3.0,0.1078
00006a28-d866-ceaa-a633-0aa0c63ebd77,TXN_Z05B19U3BCU6,revpilot_adaptive,AUTH_BLOCKED,AUTH_BLOCKED,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.1081
e594c75e-c528-5414-e302-315e54cc5326,TXN_S63TB19R4OSN,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,HUMAN_ESCALATION,ESCALATE,False,PENDING,False,False,0.0,0.0,0.0,0.0,0.0979
ea5a5fbb-7666-3e08-dafe-85053e49e021,TXN_GJ9QX0LE8E12,revpilot_adaptive,INFRA_OUTAGE,INFRA_OUTAGE,PAYMENT_LINK,APPROVED,True,SUCCESS,False,False,205.86,5.0,3.0,197.86,0.1074
44ebe643-9202-d257-719c-b06c31a16b92,TXN_IXB3X4485TF7,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.1094
bb273fcf-5aed-c761-7547-48a26f05ec91,TXN_1HYTH5QKIDOK,revpilot_adaptive,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,SWITCH_METHOD,APPROVED,True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.1183
f7a15e5a-d127-6c58-0346-fd98a49350e6,TXN_3VCZFDRG27T3,revpilot_adaptive,UNKNOWN,UNKNOWN,SWITCH_METHOD,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.0976
dad0e762-9340-3070-4e28-a168f9955f43,TXN_6C5EGCQKJ9FR,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,DELAYED_RETRY,APPROVED,True,FAILURE,False,False,0.0,3.5,2.0,-5.5,0.1124
7953f093-f6d2-f1a8-9081-6de443645e42,TXN_YV6SIBQF1AX1,revpilot_adaptive,TIMEOUT_TRANSIENT,TIMEOUT_TRANSIENT,IMMEDIATE_RETRY,APPROVED,True,SUCCESS,False,False,439.58,2.0,1.0,436.58,0.1065
05f01098-a4cf-8b01-cc15-0883f086d992,TXN_1ILQIGDNKYM9,revpilot_adaptive,CUSTOMER_ABANDONMENT,CUSTOMER_ABANDONMENT,PAYMENT_LINK,APPROVED,True,SUCCESS,False,False,4284.05,5.0,3.0,4276.05,0.1102
2998544b-fced-85a1-128e-3754ec0805b8,TXN_ZAMWWPV6CRI9,revpilot_adaptive,ISSUER_DECLINE,ISSUER_DECLINE,SWITCH_METHOD,APPROVED,True,FAILURE,False,False,0.0,4.0,4.0,-8.0,0.1167
c6b093ce-91c7-a470-c46c-d554d4967ca8,TXN_1MKZ3S8ZOGIM,revpilot_adaptive,HARD_FUNDS_ISSUE,HARD_FUNDS_ISSUE,PAYMENT_LINK,APPROVED,True,FAILURE,False,False,0.0,5.0,3.0,-8.0,0.109
5afcc5bf-1d20-8ad6-45fa-bf1797c29a14,TXN_2GG9T7MY3W0B,revpilot_adaptive,TIMEOUT_TRANSIENT,UNKNOWN,PAYMENT_LINK,BLOCKED,False,ABANDONED,False,False,0.0,0.0,0.0,0.0,0.0975
3706c54b-2571-2182-965e-e7d3faab6462,TXN_WIKD35EFSDQM,revpilot_adaptive,DUPLICATE,DUPLICATE,PAYMENT_LINK,BLOCKED,False,ABANDONED,True,False,0.0,0.0,0.0,0.0,0.0888
